repo_name,robust_smells_num,random_metric,full_file_name,NPathComplexity,FallThrough,JavadocParagraph,TrailingComment,IllegalImport,AvoidStaticImport,IllegalCatch,ParameterAssignment,UnnecessaryParentheses
ontop/ontop,5.0,13,engine/reformulation/core/src/main/java/it/unibz/inf/ontop/answering/reformulation/rewriting/impl/TreeWitnessRewriter.java,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
ontop/ontop,3.0,9,client/protege/src/main/java/it/unibz/inf/ontop/protege/gui/action/AboxMaterializationAction.java,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
ontop/ontop,7.0,9,db/rdb/src/main/java/it/unibz/inf/ontop/model/term/functionsymbol/db/impl/OracleDBFunctionSymbolFactory.java,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0
ontop/ontop,3.0,7,core/optimization/src/main/java/it/unibz/inf/ontop/iq/executor/leftjoin/LeftToInnerJoinExecutor.java,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
ontop/ontop,2.0,7,core/model/src/main/java/it/unibz/inf/ontop/model/term/functionsymbol/db/impl/DefaultSimpleDBCastFunctionSymbol.java,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ontop/ontop,6.0,6,engine/reformulation/core/src/main/java/it/unibz/inf/ontop/answering/reformulation/rewriting/impl/DummyRewriter.java,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0
ontop/ontop,7.0,2,mapping/sql/core/src/main/java/it/unibz/inf/ontop/spec/mapping/parser/impl/ExpressionParser.java,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0
msmobility/silo,3.0,98,synthetic-population/src/main/java/de/tum/bgu/msm/syntheticPopulationGenerator/perth/SyntheticPopPerth.java,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
msmobility/silo,5.0,98,siloCore/src/main/java/de/tum/bgu/msm/data/household/HouseholdUtil.java,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
msmobility/silo,3.0,96,siloCore/src/main/java/de/tum/bgu/msm/models/demography/LeaveParentHhModel.java,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
msmobility/silo,3.0,90,siloCore/src/main/java/de/tum/bgu/msm/models/demography/BirthModel.java,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
msmobility/silo,5.0,83,siloCore/src/main/java/de/tum/bgu/msm/data/HouseholdDataManager.java,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
msmobility/silo,6.0,82,siloCore/src/main/java/de/tum/bgu/msm/SiloModel.java,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
msmobility/silo,11.0,71,siloCore/src/main/java/de/tum/bgu/msm/models/relocation/AbstractDefaultMovesModel.java,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0
msmobility/silo,77.0,70,synthetic-population/src/main/java/de/tum/bgu/msm/syntheticPopulationGenerator/kagawa/SyntheticPopJP.java,5.0,0.0,0.0,63.0,0.0,0.0,1.0,0.0,8.0
msmobility/silo,25.0,68,siloCore/src/main/java/de/tum/bgu/msm/models/relocation/mstm/MovesModelMstm.java,1.0,4.0,0.0,11.0,0.0,0.0,0.0,1.0,8.0
msmobility/silo,1.0,64,siloCore/src/main/java/de/tum/bgu/msm/container/SiloDataContainer.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
msmobility/silo,15.0,61,siloCore/src/main/java/de/tum/bgu/msm/utils/SiloUtil.java,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,5.0
msmobility/silo,19.0,58,synthetic-population/src/main/java/de/tum/bgu/msm/syntheticPopulationGenerator/maryland/SyntheticPopUs.java,2.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,2.0
msmobility/silo,18.0,54,siloCore/src/main/java/de/tum/bgu/msm/models/relocation/munich/MovesModelMuc.java,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0
msmobility/silo,3.0,48,siloCore/src/main/java/de/tum/bgu/msm/data/JobDataManager.java,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
msmobility/silo,9.0,40,siloCore/src/main/java/de/tum/bgu/msm/models/transportModel/matsim/SiloMatsimUtils.java,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
msmobility/silo,6.0,31,siloCore/src/main/java/de/tum/bgu/msm/models/demography/EmploymentModel.java,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
msmobility/silo,6.0,21,siloCore/src/main/java/de/tum/bgu/msm/models/transportModel/matsim/MatsimTravelTimes.java,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
msmobility/silo,82.0,13,synthetic-population/src/main/java/de/tum/bgu/msm/syntheticPopulationGenerator/capeTown/SyntheticPopCT.java,8.0,0.0,0.0,67.0,0.0,0.0,1.0,0.0,6.0
msmobility/silo,18.0,12,siloCore/src/main/java/de/tum/bgu/msm/data/SummarizeData.java,2.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,9.0
msmobility/silo,7.0,10,siloCore/src/main/java/de/tum/bgu/msm/models/realEstate/ConstructionModel.java,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
msmobility/silo,1.0,3,synthetic-population/src/main/java/de/tum/bgu/msm/syntheticPopulationGenerator/munich/allocation/AssignJobs.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,31.0,99,goobi-viewer-core/src/de/intranda/digiverso/presentation/managedbeans/SearchBean.java,2.0,0.0,0.0,7.0,0.0,0.0,0.0,22.0,0.0
intranda/goobi-viewer-core,2.0,99,goobi-viewer-core/src/de/intranda/digiverso/presentation/managedbeans/utils/BeanUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
intranda/goobi-viewer-core,1.0,98,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/iiif/presentation/builder/SequenceBuilder.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,1.0,97,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/cms/CMSPageTemplate.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,1.0,97,goobi-viewer-core/src/de/intranda/digiverso/presentation/servlets/RssResolver.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,3.0,97,goobi-viewer-core/src/de/intranda/digiverso/presentation/filters/LoginFilter.java,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
intranda/goobi-viewer-core,2.0,94,goobi-viewer-core/src/de/intranda/digiverso/presentation/managedbeans/CmsBean.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
intranda/goobi-viewer-core,2.0,94,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/cms/CMSTemplateManager.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
intranda/goobi-viewer-core,4.0,92,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/metadata/Metadata.java,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
intranda/goobi-viewer-core,1.0,92,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/viewer/pageloader/EagerPageLoader.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,4.0,90,goobi-viewer-core/src/de/intranda/digiverso/presentation/dao/impl/JPADAO.java,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
intranda/goobi-viewer-core,1.0,87,goobi-viewer-core/src/de/intranda/digiverso/presentation/controller/imaging/ThumbnailHandler.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
intranda/goobi-viewer-core,6.0,80,goobi-viewer-core/src/de/intranda/digiverso/presentation/controller/ALTOTools.java,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
intranda/goobi-viewer-core,1.0,77,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/search/SearchQueryItem.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,9.0,74,goobi-viewer-core/src/de/intranda/digiverso/presentation/managedbeans/ConfigurationBean.java,2.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0
intranda/goobi-viewer-core,11.0,73,goobi-viewer-core/src/de/intranda/digiverso/presentation/managedbeans/NavigationHelper.java,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0
intranda/goobi-viewer-core,4.0,73,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/iiif/presentation/builder/AbstractBuilder.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
intranda/goobi-viewer-core,1.0,71,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/iiif/presentation/builder/ManifestBuilder.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,6.0,68,goobi-viewer-core/src/de/intranda/digiverso/presentation/messages/ViewerResourceBundle.java,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0
intranda/goobi-viewer-core,2.0,67,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/overviewpage/OverviewPage.java,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,5.0,65,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/search/Search.java,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
intranda/goobi-viewer-core,4.0,61,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/rss/RSSFeed.java,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,3.0,52,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/viewer/PhysicalElement.java,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
intranda/goobi-viewer-core,1.0,51,goobi-viewer-core/src/de/intranda/digiverso/presentation/servlets/rest/content/NormdataResource.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,1.0,49,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/security/user/User.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
intranda/goobi-viewer-core,10.0,46,goobi-viewer-core/src/de/intranda/digiverso/presentation/managedbeans/ActiveDocumentBean.java,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0
intranda/goobi-viewer-core,1.0,45,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/security/authentication/VuFindProvider.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,17.0,45,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/search/SearchHit.java,5.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0
intranda/goobi-viewer-core,3.0,41,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/viewer/CollectionView.java,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
intranda/goobi-viewer-core,4.0,39,goobi-viewer-core/src/de/intranda/digiverso/presentation/servlets/rest/content/RecordsResource.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
intranda/goobi-viewer-core,8.0,36,goobi-viewer-core/src/de/intranda/digiverso/presentation/controller/SolrSearchIndex.java,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,10.0,35,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/viewer/ViewManager.java,1.0,0.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0
intranda/goobi-viewer-core,2.0,30,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/cms/CMSPage.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
intranda/goobi-viewer-core,3.0,29,goobi-viewer-core/src/de/intranda/digiverso/presentation/managedbeans/UserBean.java,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
intranda/goobi-viewer-core,2.0,28,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/search/BrowseElement.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,19.0,27,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/search/SearchHelper.java,7.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,0.0
intranda/goobi-viewer-core,6.0,21,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/security/AccessConditionUtils.java,2.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
intranda/goobi-viewer-core,2.0,17,goobi-viewer-core/src/de/intranda/digiverso/presentation/controller/Configuration.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
intranda/goobi-viewer-core,2.0,16,goobi-viewer-core/src/de/intranda/digiverso/presentation/servlets/IdentifierResolver.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,4.0,16,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/viewer/pageloader/LeanPageLoader.java,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
intranda/goobi-viewer-core,2.0,14,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/metadata/MetadataElement.java,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,8.0,13,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/toc/TocMaker.java,4.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
intranda/goobi-viewer-core,1.0,13,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/viewer/StructElementStub.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
intranda/goobi-viewer-core,1.0,13,goobi-viewer-core/src/de/intranda/digiverso/presentation/managedbeans/ImageDeliveryBean.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
intranda/goobi-viewer-core,1.0,11,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/toc/TOCElement.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intranda/goobi-viewer-core,5.0,11,goobi-viewer-core/src/de/intranda/digiverso/presentation/servlets/rest/object/ObjectResource.java,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
intranda/goobi-viewer-core,3.0,11,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/viewer/StructElement.java,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
intranda/goobi-viewer-core,3.0,6,goobi-viewer-core/src/de/intranda/digiverso/presentation/servlets/rest/content/ContentResource.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
intranda/goobi-viewer-core,7.0,6,goobi-viewer-core/src/de/intranda/digiverso/presentation/controller/Helper.java,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
intranda/goobi-viewer-core,2.0,1,goobi-viewer-core/src/de/intranda/digiverso/presentation/model/viewer/PageType.java,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
intranda/goobi-viewer-core,3.0,1,goobi-viewer-core/src/de/intranda/digiverso/presentation/servlets/ToolServlet.java,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ibissource/iaf,9.0,98,core/src/main/java/nl/nn/adapterframework/util/TransformerPool.java,0.0,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0
ibissource/iaf,3.0,84,core/src/main/java/nl/nn/adapterframework/configuration/Configuration.java,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ibissource/iaf,10.0,81,core/src/main/java/nl/nn/adapterframework/configuration/IbisContext.java,2.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0
ibissource/iaf,8.0,80,core/src/main/java/nl/nn/adapterframework/util/ClassUtils.java,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0
ibissource/iaf,11.0,75,core/src/main/java/nl/nn/adapterframework/http/HttpSenderBase.java,1.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0
ibissource/iaf,6.0,62,core/src/main/java/nl/nn/adapterframework/parameters/Parameter.java,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
ibissource/iaf,14.0,51,core/src/main/java/nl/nn/adapterframework/core/Adapter.java,2.0,0.0,1.0,3.0,0.0,0.0,6.0,2.0,0.0
ibissource/iaf,8.0,50,core/src/main/java/nl/nn/adapterframework/pipes/IteratingPipe.java,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0
ibissource/iaf,30.0,42,core/src/main/java/nl/nn/adapterframework/senders/MailSender.java,2.0,0.0,16.0,0.0,0.0,0.0,4.0,8.0,0.0
ibissource/iaf,28.0,38,core/src/main/java/nl/nn/adapterframework/util/XmlUtils.java,1.0,0.0,4.0,2.0,0.0,0.0,13.0,0.0,8.0
ibissource/iaf,1.0,35,core/src/main/java/nl/nn/adapterframework/pipes/XsltPipe.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ibissource/iaf,2.0,25,core/src/main/java/nl/nn/adapterframework/pipes/XmlSwitch.java,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ibissource/iaf,11.0,25,core/src/main/java/nl/nn/adapterframework/doc/IbisDocPipe.java,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,2.0
ibissource/iaf,5.0,24,core/src/main/java/nl/nn/adapterframework/senders/XsltSender.java,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
ibissource/iaf,2.0,19,core/src/main/java/nl/nn/adapterframework/pipes/AbstractPipe.java,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ibissource/iaf,4.0,16,core/src/main/java/nl/nn/adapterframework/http/rest/ApiListenerServlet.java,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
ibissource/iaf,6.0,8,core/src/main/java/nl/nn/adapterframework/senders/SambaSender.java,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
gurkenlabs/litiengine,4.0,94,src/de/gurkenlabs/litiengine/environment/Environment.java,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
gurkenlabs/litiengine,4.0,93,utiliti/src/de/gurkenlabs/utiliti/Program.java,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
gurkenlabs/litiengine,1.0,91,src/de/gurkenlabs/litiengine/resources/ResourcesContainer.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
gurkenlabs/litiengine,7.0,83,src/de/gurkenlabs/litiengine/util/geom/GeometricUtilities.java,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0
gurkenlabs/litiengine,2.0,73,src/de/gurkenlabs/litiengine/input/GamepadManager.java,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
gurkenlabs/litiengine,5.0,67,src/de/gurkenlabs/litiengine/Game.java,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
gurkenlabs/litiengine,1.0,65,src/de/gurkenlabs/litiengine/graphics/RenderComponent.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurkenlabs/litiengine,1.0,58,utiliti/src/de/gurkenlabs/utiliti/swing/AssetPanelItem.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
gurkenlabs/litiengine,1.0,54,src/de/gurkenlabs/litiengine/graphics/AmbientLight.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurkenlabs/litiengine,1.0,45,src/de/gurkenlabs/litiengine/environment/tilemap/MapRenderer.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurkenlabs/litiengine,2.0,38,utiliti/src/de/gurkenlabs/utiliti/EditorScreen.java,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
gurkenlabs/litiengine,7.0,37,utiliti/src/de/gurkenlabs/utiliti/swing/FileDrop.java,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0
gurkenlabs/litiengine,1.0,27,src/de/gurkenlabs/litiengine/UpdateLoop.java,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
gurkenlabs/litiengine,1.0,25,src/de/gurkenlabs/litiengine/graphics/RenderEngine.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurkenlabs/litiengine,3.0,16,src/de/gurkenlabs/litiengine/environment/tilemap/MapUtilities.java,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
gurkenlabs/litiengine,1.0,7,src/de/gurkenlabs/litiengine/environment/tilemap/xml/Layer.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gurkenlabs/litiengine,1.0,6,src/de/gurkenlabs/litiengine/physics/PhysicsEngine.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
eXist-db/exist,29.0,99,exist-core/src/main/java/org/exist/util/Configuration.java,5.0,0.0,2.0,6.0,0.0,1.0,1.0,3.0,11.0
eXist-db/exist,10.0,99,exist-core/src/main/java/org/exist/backup/Main.java,1.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0
eXist-db/exist,5.0,98,exist-core/src/main/java/org/exist/xmldb/XmldbURI.java,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
eXist-db/exist,17.0,96,exist-core/src/main/java/org/exist/storage/lock/LockManager.java,1.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0
eXist-db/exist,3.0,96,exist-core/src/main/java/org/exist/security/AbstractRealm.java,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
eXist-db/exist,18.0,93,exist-core/src/main/java/org/exist/collections/Collection.java,0.0,0.0,15.0,1.0,0.0,2.0,0.0,0.0,0.0
eXist-db/exist,1.0,87,exist-core/src/main/java/org/exist/Indexer.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eXist-db/exist,7.0,85,exist-core/src/main/java/org/exist/backup/ConsistencyCheck.java,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
eXist-db/exist,13.0,82,exist-core/src/main/java/org/exist/launcher/ConfigurationDialog.java,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0
eXist-db/exist,2.0,79,extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndexConfig.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
eXist-db/exist,3.0,70,exist-core/src/main/java/org/exist/backup/Restore.java,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
eXist-db/exist,3.0,66,exist-core/src/main/java/org/exist/xmldb/RemoteRestoreService.java,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
eXist-db/exist,5.0,63,exist-core/src/main/java/org/exist/xmldb/AbstractRemoteResource.java,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
eXist-db/exist,12.0,53,exist-core/src/main/java/org/exist/security/internal/SecurityManagerImpl.java,1.0,0.0,3.0,6.0,0.0,0.0,2.0,0.0,0.0
eXist-db/exist,1.0,51,exist-core-jmh/src/main/java/org/exist/storage/lock/LockTableBenchmark.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eXist-db/exist,4.0,48,extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneIndexWorker.java,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
eXist-db/exist,35.0,46,exist-core/src/main/java/org/exist/http/RESTServer.java,7.0,0.0,2.0,10.0,0.0,2.0,3.0,11.0,0.0
eXist-db/exist,2.0,45,exist-core/src/main/java/org/exist/xmldb/RemoteXMLResource.java,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
eXist-db/exist,33.0,40,exist-core/src/main/java/org/exist/xquery/XQueryContext.java,4.0,0.0,4.0,7.0,0.0,4.0,2.0,11.0,1.0
eXist-db/exist,133.0,40,exist-core/src/main/java/org/exist/client/ClientFrame.java,1.0,0.0,0.0,124.0,0.0,1.0,7.0,0.0,0.0
eXist-db/exist,1.0,38,extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/LuceneConfig.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
eXist-db/exist,32.0,34,exist-core/src/main/java/org/exist/client/InteractiveClient.java,7.0,0.0,0.0,5.0,0.0,1.0,11.0,7.0,1.0
eXist-db/exist,2.0,34,exist-core/src/main/java/org/exist/xmldb/RemoteXPathQueryService.java,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
eXist-db/exist,18.0,31,extensions/indexes/lucene/src/main/java/org/exist/indexing/lucene/NodePathPattern.java,1.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,1.0
eXist-db/exist,8.0,31,exist-core/src/main/java/org/exist/repo/Deployment.java,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0
eXist-db/exist,4.0,27,exist-core/src/main/java/org/exist/backup/restore/RestoreHandler.java,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
eXist-db/exist,6.0,20,exist-core/src/main/java/org/exist/xmldb/RemoteCollection.java,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
eXist-db/exist,4.0,17,exist-core/src/main/java/org/exist/storage/BrokerPools.java,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
eXist-db/exist,13.0,14,exist-core/src/main/java/org/exist/util/Collations.java,1.0,0.0,1.0,7.0,0.0,0.0,4.0,0.0,0.0
eXist-db/exist,18.0,14,exist-core/src/main/java/org/exist/dom/persistent/DocumentImpl.java,0.0,0.0,2.0,8.0,0.0,4.0,3.0,0.0,1.0
eXist-db/exist,17.0,12,exist-core/src/main/java/org/exist/collections/MutableCollection.java,2.0,0.0,4.0,6.0,0.0,1.0,0.0,1.0,3.0
eXist-db/exist,13.0,11,exist-core/src/main/java/org/exist/security/PermissionFactory.java,2.0,0.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0
eXist-db/exist,3.0,6,exist-core/src/main/java/org/exist/dom/QName.java,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
eXist-db/exist,11.0,5,exist-core/src/main/java/org/exist/xmldb/LocalCollection.java,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0
eXist-db/exist,7.0,2,exist-core/src/main/java/org/exist/storage/lock/LockTable.java,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0
dzhw/metadatamanagement,1.0,94,src/main/java/eu/dzhw/fdz/metadatamanagement/searchmanagement/documents/StudySearchDocument.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dzhw/metadatamanagement,1.0,94,src/main/java/eu/dzhw/fdz/metadatamanagement/searchmanagement/documents/QuestionSearchDocument.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dzhw/metadatamanagement,1.0,89,src/main/java/eu/dzhw/fdz/metadatamanagement/ordermanagement/rest/OrderResource.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
dzhw/metadatamanagement,1.0,88,src/main/java/eu/dzhw/fdz/metadatamanagement/searchmanagement/documents/VariableSearchDocument.java,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
